stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,vehicle_type
0170SGB20168,sgldtjg,"Kingswood, Mounthill Road (E-bound)",51.45196,-2.50481,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20168,3
0170SGB20169,sgldwjp,"Kingswood, Hollyguest Road (W-bound)",51.4522,-2.50087,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20169,3
0170SGB20171,sgldwjw,"Kingswood, Hollyguest Road (NE-bound)",51.45235,-2.50074,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20171,3
0170SGB20172,sglgapt,"Kingswood, Cock Road Chapel (W-bound)",51.4529,-2.49703,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20172,3
0170SGB20173,sglgatg,"Kingswood, Cock Road Chapel (E-bound)",51.453,-2.49689,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20173,3
0170SGB20174,sglgdpw,"Kingswood, Westons Way (W-bound)",51.45335,-2.49386,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20174,3
0170SGB20175,sglgpdw,"Cadbury Heath, Kennmoor Close (E-bound)",51.45222,-2.48533,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20175,3
0170SGB20176,sglgpag,"Cadbury Heath, Kennmoor Close (SW-bound)",51.45197,-2.48584,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20176,3
0170SGB20177,sglgmwj,"Warmley, Wraxall Road (N-bound)",51.45078,-2.4859,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20177,3
0170SGB20178,sglgpaj,"Warmley, Wraxall Road (S-bound)",51.45083,-2.48577,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20178,3
0170SGB20179,sglgpmg,"Cadbury Heath, Cadbury Heath Road (W-bound)",51.44987,-2.48307,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20179,3
0170SGB20180,sglgpta,"Cadbury Heath, Cadbury Heath Road (E-bound)",51.4502,-2.48208,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20180,3
0170SGB20181,sglgtjm,"Cadbury Heath, The King William Iv (E-bound)",51.45113,-2.47838,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20181,3
0170SGB20182,sglgtjp,"Cadbury Heath, The King William Iv (W-bound)",51.45102,-2.47806,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20182,3
0170SGB20183,sglgwaj,"North Common, Hazelbury Drive (E-bound)",51.44997,-2.47447,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20183,3
0170SGB20184,sglgwad,"North Common, Hazelbury Drive (W-bound)",51.4499,-2.4747,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20184,3
0170SGB20185,sglgwjt,"North Common, Cloverlea Road (S-bound)",51.44915,-2.47059,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20185,3
0170SGB20186,sglgwjp,"North Common, Cloverlea Road (N-bound)",51.44905,-2.47069,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20186,3
0170SGB20187,sglgwmw,"North Common, Fallowfield (E-bound)",51.44616,-2.46998,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20187,3
0170SGB20188,sglgwpw,"North Common, Fallowfield (W-bound)",51.4458,-2.4692,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20188,3
0170SGB20189,sglgwtp,"North Common, Atherston (N-bound)",51.44786,-2.46716,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20189,3
0170SGB20190,sglmada,"North Common, Atherston (S-bound)",51.44807,-2.46709,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20190,3
0170SGB20191,sglgwtm,"North Common, Millers Drive (N-bound)",51.44887,-2.4674,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20191,3
0170SGB20192,sglmadj,"North Common, Millers Drive (NW-bound)",51.44962,-2.46679,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20192,3
0170SGB20193,sglmamg,"North Common, Victoria Road (S-bound)",51.44751,-2.4628,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20193,3
0170SGB20194,sglmajw,"Oldland Common, Redfield Edge (SW-bound)",51.44493,-2.46319,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20194,3
0170SGB20195,sglmadp,"Oldland Common, The Dolphin (SW-bound)",51.44229,-2.46647,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20195,3
0170SGB20196,sglgwmg,"Oldland Common, North Street School (NW-bound)",51.44335,-2.47004,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20196,3
0170SGB20197,sglgwag,"Oldland Common, Westcourt Drive (SE-bound)",51.44422,-2.47459,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20197,3
0170SGB20199,sglgwap,"Oldland Common, Westcourt Drive (N-bound)",51.44391,-2.47445,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20199,3
0170SGB20200,sglgwdp,"Oldland Common, Court Road (S-bound)",51.44184,-2.47266,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20200,3
0170SGB20201,sglgwjg,"Oldland Common, The Cherry Tree (S-bound)",51.43984,-2.47166,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20201,3
0170SGB20202,sglgwjd,"Oldland Common, The Cherry Tree (N-bound)",51.43954,-2.47165,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20202,3
0170SGB20203,sglgwja,"Oldland Common, The Beeches (S-bound)",51.43618,-2.47194,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20203,3
0170SGB20204,sglgwgm,"Willsbridge, Cherry Garden Lane (S-bound)",51.43375,-2.47236,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20204,3
0170SGB20205,sglgwga,"Bitton, Cherry Garden Road (S-bound)",51.42974,-2.47242,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20205,3
0170SGB20206,sglgwgd,"Willsbridge, Cherry Garden Lane (N-bound)",51.4342,-2.4724,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20206,3
0170SGB20207,sglgwgt,"Oldland Common, The Beeches (N-bound)",51.4364,-2.47202,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20207,3
0170SGB20208,sglgwdm,"Oldland Common, Court Road (NW-bound)",51.44214,-2.47295,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20208,3
0170SGB20209,sglgwgw,"Oldland Common, North Street School (SE-bound)",51.4441,-2.472,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20209,3
0170SGB20210,sglmadt,"Oldland Common, The Dolphin (NE-bound)",51.44244,-2.46646,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20210,3
0170SGB20211,sglmajt,"Oldland Common, Redfield Edge (NE-bound)",51.44516,-2.46319,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20211,3
0170SGB20212,sglmama,"North Common, Victoria Road (N-bound)",51.44732,-2.46291,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20212,3
0170SGB20213,sglgtmg,"Cadbury Heath, Rogers Close (N-bound)",51.44762,-2.47729,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20213,3
0170SGB20214,sglgtmj,"Cadbury Heath, Rogers Close (S-bound)",51.44758,-2.47703,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20214,3
0170SGB20215,sglgtgd,"Willsbridge, Corfe Place (S-bound)",51.43132,-2.47909,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20215,3
0170SGB20216,sglgtaw,"Willsbridge, Caldicot Close (N-bound)",51.43295,-2.47986,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20216,3
0170SGB20217,sglgtdm,"Willsbridge, Caldicot Close (S-bound)",51.43314,-2.47953,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20217,3
0170SGB20218,sglgtgw,"Willsbridge, Dunster Gardens (NE-bound)",51.43536,-2.47863,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20218,3
0170SGB20219,sglgtjg,"Willsbridge, Dunster Gardens (SW-bound)",51.43555,-2.47797,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20219,3
0170SGB20220,sglgtmp,"Willsbridge, St Annes Drive (NW-bound)",51.43554,-2.47635,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20220,3
0170SGB20221,sglgtmw,"Willsbridge, St Annes Drive (SE-bound)",51.43555,-2.4761,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20221,3
0170SGB20222,sglgwpd,"North Common, Poplar Road (N-bound)",51.45004,-2.4698,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20222,3
0170SGB20223,sglgwtg,"North Common, Tweeney Lane (NE-bound)",51.45178,-2.46799,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20223,3
0170SGB20224,sglmagt,"Bridgeyate, Windermere Way (NE-bound)",51.45296,-2.46449,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20224,3
0170SGB20225,sglmamd,"Bridgeyate, The Griffin (E-bound)",51.45773,-2.46296,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20225,3
0170SGB20226,sglmajd,"Bridgeyate, The Griffin (W-bound)",51.45748,-2.46407,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20226,3
0170SGB20227,sglgwtj,"Warmley, Church Avenue (NW-bound)",51.45757,-2.46795,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20227,3
0170SGB20228,sglgwtd,"Warmley, Church Avenue (E-bound)",51.4578,-2.46819,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20228,3
0170SGB20229,sglgpam,"Cadbury Heath, Hampton Close (NW-bound)",51.44742,-2.48568,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20229,3
0170SGB20230,sglgpdp,"Cadbury Heath, Hampton Close (SE-bound)",51.44739,-2.4854,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20230,3
0170SGB20231,sglgmat,"Cadbury Heath, Stephens Drive (SW-bound)",51.44476,-2.48867,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20231,3
0170SGB20232,sglgjmj,"Cadbury Heath, Tapsters (S-bound)",51.44216,-2.49056,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20232,3
0170SGB20233,sglgmam,"Longwell Green, California Road (E-bound)",51.44132,-2.4892,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20233,3
0170SGB20234,sglgmwm,"Longwell Green, Fairoaks (W-bound)",51.43946,-2.48446,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20234,3
0170SGB20235,sglgptg,"Longwell Green, Burney Way (W-bound)",51.43726,-2.48236,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20235,3
0170SGB20236,sglgjwd,"Longwell Green, Palmdale Close (W-bound)",51.43642,-2.48949,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20236,3
0170SGB20237,sglgdpm,"Longwell Green, The Crown (N-bound)",51.43758,-2.49324,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20237,3
0170SGB20238,sgldwjm,"Longwell Green, The Butchers Arms (NW-bound)",51.44219,-2.50072,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20238,3
0170SGB20239,sgldtga,"Hanham, Stonehill (NW-bound)",51.44453,-2.50523,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20239,3
0170SGB20240,sgldmpd,"Hanham, The Blue Bowl (NW-bound)",51.44685,-2.50991,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20240,3
0170SGB20241,sgldmag,"Hanham, Victoria Road (NW-bound)",51.44762,-2.51235,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20241,3
0170SGB20242,sgldjtp,"Hanham, Victoria Road (SE-bound)",51.44801,-2.513,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20242,3
0170SGB20243,sgldpgp,"Hanham, The Blue Bowl (SE-bound)",51.4461,-2.5079,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20243,3
0170SGB20244,sgldtwm,"Hanham, Stonehill (SE-bound)",51.44302,-2.50196,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20244,3
0170SGB20245,sgldwtw,"Longwell Green, The Butchers Arms (SE-bound)",51.44185,-2.49963,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20245,3
0170SGB20246,sglgdjp,"Longwell Green, The Crown (SE-bound)",51.43839,-2.49432,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20246,3
0170SGB20247,sglgmdm,"Longwell Green, Palmdale Close (E-bound)",51.43693,-2.48846,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20247,3
0170SGB20248,sglgpmd,"Longwell Green, Burney Way (E-bound)",51.43718,-2.4832,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20248,3
0170SGB20249,sglgpgj,"Longwell Green, Fairoaks (E-bound)",51.43976,-2.48626,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20249,3
0170SGB20250,sglgjpg,"Longwell Green, California Road (W-bound)",51.44119,-2.49013,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20250,3
0170SGB20251,sglgjmt,"Cadbury Heath, Tapsters (N-bound)",51.44354,-2.49005,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20251,3
0170SGB20252,sglgmdp,"Cadbury Heath, Stephens Drive (N-bound)",51.44611,-2.4883,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20252,3
0170SGB20253,sglgmwg,"Cadbury Heath, Newton Road (SW-bound)",51.44854,-2.48611,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20253,3
0170SGB20254,sglgpad,"Cadbury Heath, Newton Road (NE-bound)",51.44889,-2.48584,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20254,3
0170SGB20255,sglgmja,"Warmley, Howes Close (W-bound)",51.45138,-2.48785,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20255,3
0170SGB20256,sglgjtg,"Warmley, Palmers Close (E-bound)",51.45114,-2.48975,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20256,3
0170SGB20257,sglgdmw,"Longwell Green, Stoneleigh Drive (SW-bound)",51.44826,-2.49352,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20257,3
0170SGB20258,sglgdag,"Longwell Green, Craven Close (SW-bound)",51.4472,-2.49481,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20258,3
0170SGB20260,sglgawt,"Longwell Green, Woodward Drive (S-bound)",51.44292,-2.49566,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20260,3
0170SGB20261,sglgawp,"Longwell Green, Woodward Drive (N-bound)",51.44423,-2.49562,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20261,3
0170SGB20262,sglgdad,"Longwell Green, Craven Close (NE-bound)",51.44768,-2.4944,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20262,3
0170SGB20263,sglgdpd,"Longwell Green, Stoneleigh Drive (NE-bound)",51.44924,-2.49253,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20263,3
0170SGB20264,sglgjwa,"Warmley, Palmers Close (W-bound)",51.45108,-2.48955,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20264,3
0170SGB20265,sglgmgp,"Warmley, Howes Close (E-bound)",51.45156,-2.48795,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20265,3
0170SGB20266,sglgjdw,"Longwell Green, Parkwall Road (NW-bound)",51.44274,-2.49121,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20266,3
0170SGB20267,sglgdtj,"Longwell Green, Stourton Drive (E-bound)",51.44387,-2.49271,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20267,3
0170SGB20268,sglgdwa,"Longwell Green, Shellards Road (S-bound)",51.44012,-2.49255,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20268,3
0170SGB20269,sglgdtd,"Longwell Green, Shellards Road (N-bound)",51.44018,-2.49278,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20269,3
0170SGB20270,sglgjpm,"Longwell Green, Court Farm Road (SE-bound)",51.43472,-2.48979,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20270,3
0170SGB20271,sglgmdg,"Longwell Green, Court Farm Road (W-bound)",51.43406,-2.48856,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20271,3
